,library,jsonFileName,signature,name,targetClass,equivalence.comment,equivalence.kind,equivalence.condition,EMR
1766,guava,com.google.common.collect.Sets_goal.json,unmodifiableNavigableSet(java.util.NavigableSet<E> set),unmodifiableNavigableSet,com.google.common.collect.Sets,"Returns an unmodifiable view of the specified navigable set. This method allows modules to provide users with ""read-only"" access to internal navigable sets. Query operations on the returned set ""read through"" to the specified set, and attempts to modify the returned set, whether direct or via its collection views, result in an UnsupportedOperationException. The returned navigable set will be serializable if the specified navigable set is serializable.",FreeText,,0
1767,guava,com.google.common.collect.SortedIterable_goal.json,comparator(),comparator,com.google.common.collect.SortedIterable,"Returns the Comparator by which the elements of this iterable are ordered, or Ordering.natural() if the elements are ordered by their natural ordering.",FreeText,,0
1768,guava,com.google.common.collect.SortedIterable_goal.json,iterator(),iterator,com.google.common.collect.SortedIterable,Returns an iterator over elements of type T. The elements are returned in nondecreasing order according to the associated #comparator.,FreeText,,0
1769,guava,com.google.common.collect.SortedLists_goal.json,"binarySearch(java.util.List<E> list, com.google.common.base.Function<? super E, K> keyFunction, K key, java.util.Comparator<? super K> keyComparator, com.google.common.collect.SortedLists$KeyPresentBehavior presentBehavior, com.google.common.collect.SortedLists$KeyAbsentBehavior absentBehavior)",binarySearch,com.google.common.collect.SortedLists,"Binary searches the list for the specified key, using the specified key function. <p>Equivalent to Object, Comparator, KeyPresentBehavior, KeyAbsentBehavior) using Function) Lists.transform(list, keyFunction).",FreeText,,0
1770,guava,com.google.common.collect.SortedLists_goal.json,"binarySearch(java.util.List<E> list, com.google.common.base.Function<? super E, K> keyFunction, K key, com.google.common.collect.SortedLists$KeyPresentBehavior presentBehavior, com.google.common.collect.SortedLists$KeyAbsentBehavior absentBehavior)",binarySearch,com.google.common.collect.SortedLists,"Binary searches the list for the specified key, using the specified key function. <p>Equivalent to Function, Object, Comparator, KeyPresentBehavior, KeyAbsentBehavior) using Ordering#natural.",FreeText,,0
1771,guava,com.google.common.collect.SortedLists_goal.json,"binarySearch(java.util.List<? extends E> list, E e, com.google.common.collect.SortedLists$KeyPresentBehavior presentBehavior, com.google.common.collect.SortedLists$KeyAbsentBehavior absentBehavior)",binarySearch,com.google.common.collect.SortedLists,"Searches the specified naturally ordered list for the specified object using the binary search algorithm. <p>Equivalent to Function, Object, Comparator, KeyPresentBehavior, KeyAbsentBehavior) using Ordering#natural.",FreeText,,0
1772,guava,com.google.common.collect.SortedLists_goal.json,"binarySearch(java.util.List<? extends E> list, E key, java.util.Comparator<? super E> comparator, com.google.common.collect.SortedLists$KeyPresentBehavior presentBehavior, com.google.common.collect.SortedLists$KeyAbsentBehavior absentBehavior)",binarySearch,com.google.common.collect.SortedLists,"Searches the specified list for the specified object using the binary search algorithm. The list must be sorted into ascending order according to the specified comparator (as by the Comparator) Collections.sort(List, Comparator) method), prior to making this call. If it is not sorted, the results are undefined. <p>If there are elements in the list which compare as equal to the key, the choice of KeyPresentBehavior decides which index is returned. If no elements compare as equal to the key, the choice of KeyAbsentBehavior decides which index is returned. <p>This method runs in log(n) time on random-access lists, which offer near-constant-time access to each list element.",FreeText,,0
1773,guava,com.google.common.collect.SortedMultisetBridge_goal.json,elementSet(),elementSet,com.google.common.collect.SortedMultisetBridge,,FreeText,,0
1774,guava,com.google.common.collect.SortedMultiset_goal.json,"headMultiset(E upperBound, com.google.common.collect.BoundType boundType)",headMultiset,com.google.common.collect.SortedMultiset,"Returns a view of this multiset restricted to the elements less than upperBound, optionally including upperBound itself. The returned multiset is a view of this multiset, so changes to one will be reflected in the other. The returned multiset supports all operations that this multiset supports. <p>The returned multiset will throw an IllegalArgumentException on attempts to add elements outside its range.",FreeText,,0
1775,guava,com.google.common.collect.SortedMultiset_goal.json,"tailMultiset(E lowerBound, com.google.common.collect.BoundType boundType)",tailMultiset,com.google.common.collect.SortedMultiset,"Returns a view of this multiset restricted to the elements greater than lowerBound, optionally including lowerBound itself. The returned multiset is a view of this multiset, so changes to one will be reflected in the other. The returned multiset supports all operations that this multiset supports. <p>The returned multiset will throw an IllegalArgumentException on attempts to add elements outside its range.",FreeText,,0
1776,guava,com.google.common.collect.SortedMultiset_goal.json,lastEntry(),lastEntry,com.google.common.collect.SortedMultiset,"Returns the entry of the last element in this multiset, or null if this multiset is empty.",FreeText,,0
1777,guava,com.google.common.collect.SortedMultiset_goal.json,pollFirstEntry(),pollFirstEntry,com.google.common.collect.SortedMultiset,"Returns and removes the entry associated with the lowest element in this multiset, or returns null if this multiset is empty.",FreeText,,0
1778,guava,com.google.common.collect.SortedMultiset_goal.json,firstEntry(),firstEntry,com.google.common.collect.SortedMultiset,"Returns the entry of the first element in this multiset, or null if this multiset is empty.",FreeText,,0
1779,guava,com.google.common.collect.SortedMultiset_goal.json,pollLastEntry(),pollLastEntry,com.google.common.collect.SortedMultiset,"Returns and removes the entry associated with the greatest element in this multiset, or returns null if this multiset is empty.",FreeText,,0
1780,guava,com.google.common.collect.SortedMultiset_goal.json,elementSet(),elementSet,com.google.common.collect.SortedMultiset,Returns a NavigableSet view of the distinct elements in this multiset.,FreeText,,0
1781,guava,com.google.common.collect.SortedMultiset_goal.json,iterator(),iterator,com.google.common.collect.SortedMultiset,{@inheritDoc} <p>The iterator returns the elements in ascending order according to this multiset's comparator.,FreeText,,0
1782,guava,com.google.common.collect.SortedMultiset_goal.json,descendingMultiset(),descendingMultiset,com.google.common.collect.SortedMultiset,Returns a descending view of this multiset. Modifications made to either map will be reflected in the other.,FreeText,,0
1783,guava,com.google.common.collect.SortedMultiset_goal.json,"subMultiset(E lowerBound, com.google.common.collect.BoundType lowerBoundType, E upperBound, com.google.common.collect.BoundType upperBoundType)",subMultiset,com.google.common.collect.SortedMultiset,"Returns a view of this multiset restricted to the range between lowerBound and upperBound. The returned multiset is a view of this multiset, so changes to one will be reflected in the other. The returned multiset supports all operations that this multiset supports. <p>The returned multiset will throw an IllegalArgumentException on attempts to add elements outside its range. <p>This method is equivalent to tailMultiset(lowerBound, lowerBoundType).headMultiset(upperBound, upperBoundType).",FreeText,"methodResultID.equals[receiverObjectClone.tailMultiset(args[0],args[1]).headMultiset(args[2],args[3]);]",1
1784,guava,com.google.common.collect.SortedMultiset_goal.json,entrySet(),entrySet,com.google.common.collect.SortedMultiset,{@inheritDoc} <p>The entrySet's iterator returns entries in ascending element order according to the this multiset's comparator.,FreeText,,0
1785,guava,com.google.common.collect.SortedMultiset_goal.json,comparator(),comparator,com.google.common.collect.SortedMultiset,"Returns the comparator that orders this multiset, or Ordering#natural() if the natural ordering of the elements is used.",FreeText,,0
1786,guava,com.google.common.collect.SortedSetMultimap_goal.json,asMap(),asMap,com.google.common.collect.SortedSetMultimap,"Returns a map view that associates each key with the corresponding values in the multimap. Changes to the returned map, such as element removal, will update the underlying multimap. The map does not support setValue() on its entries, put, or putAll. When passed a key that is present in the map, asMap().get(Object) has the same behavior as #get, returning a live collection. When passed a key that is not present, however, asMap().get(Object) returns null instead of an empty collection. Note: The returned map's values are guaranteed to be of type SortedSet. To obtain this map with the more specific generic type Map<K, SortedSet<V>>, call Multimaps#asMap(SortedSetMultimap) instead.",FreeText,,0
